unit_number,unit_price,total_price,win,discount_rate,unit_margin,unit_sold_number,total_margin
27 ,19184 ,517957 ,1 ,0.23264 ,4184 ,27 ,112968 
18 ,15577 ,280381 ,1 ,0.37692 ,577 ,18 ,10386 
15 ,18354 ,275305 ,1 ,0.26584 ,3354 ,15 ,50310 
14 ,19202 ,268827 ,1 ,0.23192 ,4202 ,14 ,58828 
23 ,21781 ,500960 ,1 ,0.12876 ,6781 ,23 ,155963 
15 ,22135 ,332029 ,1 ,0.11460 ,7135 ,15 ,107025 
12 ,21543 ,258515 ,1 ,0.13828 ,6543 ,12 ,78516 
29 ,21483 ,623003 ,0 ,0.14068 ,6483 ,0 ,0 
33 ,22157 ,731193 ,1 ,0.11372 ,7157 ,33 ,236181 
10 ,18744 ,187445 ,1 ,0.25024 ,3744 ,10 ,37440 
30 ,17676 ,530268 ,1 ,0.29296 ,2676 ,30 ,80280 
17 ,16260 ,276428 ,1 ,0.34960 ,1260 ,17 ,21420 
10 ,19058 ,190584 ,1 ,0.23768 ,4058 ,10 ,40580 
27 ,18140 ,489769 ,1 ,0.27440 ,3140 ,27 ,84780 
21 ,17830 ,374424 ,1 ,0.28680 ,2830 ,21 ,59430 
15 ,16299 ,244481 ,1 ,0.34804 ,1299 ,15 ,19485 
12 ,18923 ,227075 ,1 ,0.24308 ,3923 ,12 ,47076 
12 ,16307 ,195687 ,1 ,0.34772 ,1307 ,12 ,15684 
18 ,17312 ,311617 ,1 ,0.30752 ,2312 ,18 ,41616 
13 ,20260 ,263386 ,1 ,0.18960 ,5260 ,13 ,68380 
26 ,18612 ,483905 ,1 ,0.25552 ,3612 ,26 ,93912 
15 ,22138 ,332076 ,0 ,0.11448 ,7138 ,0 ,0 
12 ,15335 ,184025 ,1 ,0.38660 ,335 ,12 ,4020 
12 ,20955 ,251457 ,1 ,0.16180 ,5955 ,12 ,71460 
17 ,19624 ,333600 ,1 ,0.21504 ,4624 ,17 ,78608 
15 ,19402 ,291031 ,1 ,0.22392 ,4402 ,15 ,66030 
13 ,16479 ,214227 ,1 ,0.34084 ,1479 ,13 ,19227 
18 ,19656 ,353816 ,1 ,0.21376 ,4656 ,18 ,83808 
13 ,16212 ,210760 ,1 ,0.35152 ,1212 ,13 ,15756 
23 ,20259 ,465949 ,1 ,0.18964 ,5259 ,23 ,120957 
24 ,17926 ,430234 ,1 ,0.28296 ,2926 ,24 ,70224 
11 ,21741 ,239153 ,1 ,0.13036 ,6741 ,11 ,74151 
27 ,19923 ,537931 ,1 ,0.20308 ,4923 ,27 ,132921 
12 ,19181 ,230174 ,1 ,0.23276 ,4181 ,12 ,50172 
13 ,15622 ,203086 ,1 ,0.37512 ,622 ,13 ,8086 
15 ,18887 ,283304 ,1 ,0.24452 ,3887 ,15 ,58305 
15 ,22221 ,333309 ,1 ,0.11116 ,7221 ,15 ,108315 
22 ,22167 ,487681 ,1 ,0.11332 ,7167 ,22 ,157674 
28 ,20870 ,584357 ,1 ,0.16520 ,5870 ,28 ,164360 
13 ,20841 ,270938 ,1 ,0.16636 ,5841 ,13 ,75933 
14 ,20554 ,287754 ,1 ,0.17784 ,5554 ,14 ,77756 
11 ,19558 ,215134 ,1 ,0.21768 ,4558 ,11 ,50138 
11 ,15286 ,168143 ,1 ,0.38856 ,286 ,11 ,3146 
23 ,19940 ,458625 ,1 ,0.20240 ,4940 ,23 ,113620 
28 ,18284 ,511955 ,1 ,0.26864 ,3284 ,28 ,91952 
18 ,22278 ,400997 ,0 ,0.10888 ,7278 ,0 ,0 
13 ,20285 ,263702 ,1 ,0.18860 ,5285 ,13 ,68705 
24 ,15781 ,378735 ,1 ,0.36876 ,781 ,24 ,18744 
35 ,15463 ,541190 ,1 ,0.38148 ,463 ,35 ,16205 
33 ,15527 ,512382 ,1 ,0.37892 ,527 ,33 ,17391 
12 ,20137 ,241644 ,1 ,0.19452 ,5137 ,12 ,61644 
19 ,17917 ,340420 ,1 ,0.28332 ,2917 ,19 ,55423 
18 ,21529 ,387525 ,1 ,0.13884 ,6529 ,18 ,117522 
16 ,22199 ,355185 ,1 ,0.11204 ,7199 ,16 ,115184 
13 ,21615 ,280994 ,1 ,0.13540 ,6615 ,13 ,85995 
43 ,20104 ,864467 ,1 ,0.19584 ,5104 ,43 ,219472 
15 ,15024 ,225356 ,1 ,0.39904 ,24 ,15 ,360 
10 ,19564 ,195636 ,1 ,0.21744 ,4564 ,10 ,45640 
13 ,15566 ,202353 ,1 ,0.37736 ,566 ,13 ,7358 
19 ,18497 ,351446 ,1 ,0.26012 ,3497 ,19 ,66443 
31 ,15055 ,466716 ,1 ,0.39780 ,55 ,31 ,1705 
13 ,18645 ,242384 ,1 ,0.25420 ,3645 ,13 ,47385 
11 ,19309 ,212402 ,1 ,0.22764 ,4309 ,11 ,47399 
10 ,18509 ,185090 ,1 ,0.25964 ,3509 ,10 ,35090 
11 ,16291 ,179201 ,1 ,0.34836 ,1291 ,11 ,14201 
15 ,20535 ,308031 ,1 ,0.17860 ,5535 ,15 ,83025 
35 ,21846 ,764626 ,1 ,0.12616 ,6846 ,35 ,239610 
33 ,18745 ,618581 ,1 ,0.25020 ,3745 ,33 ,123585 
29 ,20414 ,591998 ,1 ,0.18344 ,5414 ,29 ,157006 
10 ,20548 ,205478 ,1 ,0.17808 ,5548 ,10 ,55480 
12 ,16487 ,197840 ,1 ,0.34052 ,1487 ,12 ,17844 
48 ,22412 ,1075794 ,1 ,0.10352 ,7412 ,48 ,355776 
10 ,17601 ,176006 ,1 ,0.29596 ,2601 ,10 ,26010 
24 ,18616 ,446786 ,1 ,0.25536 ,3616 ,24 ,86784 
10 ,22065 ,220652 ,1 ,0.11740 ,7065 ,10 ,70650 
33 ,17143 ,565735 ,1 ,0.31428 ,2143 ,33 ,70719 
20 ,18797 ,375932 ,1 ,0.24812 ,3797 ,20 ,75940 
25 ,16263 ,406575 ,1 ,0.34948 ,1263 ,25 ,31575 
24 ,20475 ,491411 ,1 ,0.18100 ,5475 ,24 ,131400 
21 ,20237 ,424974 ,1 ,0.19052 ,5237 ,21 ,109977 
12 ,15467 ,185599 ,1 ,0.38132 ,467 ,12 ,5604 
14 ,15048 ,210665 ,1 ,0.39808 ,48 ,14 ,672 
32 ,16439 ,526040 ,1 ,0.34244 ,1439 ,32 ,46048 
12 ,20504 ,246051 ,1 ,0.17984 ,5504 ,12 ,66048 
13 ,19380 ,251939 ,1 ,0.22480 ,4380 ,13 ,56940 
16 ,21666 ,346663 ,1 ,0.13336 ,6666 ,16 ,106656 
21 ,18489 ,388275 ,1 ,0.26044 ,3489 ,21 ,73269 
26 ,22164 ,576277 ,1 ,0.11344 ,7164 ,26 ,186264 
34 ,20066 ,682230 ,1 ,0.19736 ,5066 ,34 ,172244 
14 ,15510 ,217135 ,1 ,0.37960 ,510 ,14 ,7140 
14 ,19823 ,277517 ,1 ,0.20708 ,4823 ,14 ,67522 
16 ,17883 ,286134 ,1 ,0.28468 ,2883 ,16 ,46128 
40 ,16850 ,674017 ,1 ,0.32600 ,1850 ,40 ,74000 
20 ,19668 ,393365 ,1 ,0.21328 ,4668 ,20 ,93360 
15 ,18619 ,279288 ,1 ,0.25524 ,3619 ,15 ,54285 
12 ,16963 ,203560 ,1 ,0.32148 ,1963 ,12 ,23556 
18 ,20079 ,361428 ,1 ,0.19684 ,5079 ,18 ,91422 
13 ,18791 ,244280 ,1 ,0.24836 ,3791 ,13 ,49283 
36 ,22470 ,808911 ,1 ,0.10120 ,7470 ,36 ,268920 
16 ,21463 ,343410 ,1 ,0.14148 ,6463 ,16 ,103408 
15 ,15029 ,225431 ,1 ,0.39884 ,29 ,15 ,435 
13 ,19987 ,259828 ,1 ,0.20052 ,4987 ,13 ,64831 
10 ,17718 ,177179 ,1 ,0.29128 ,2718 ,10 ,27180 
15 ,20988 ,314826 ,1 ,0.16048 ,5988 ,15 ,89820 
16 ,21754 ,348064 ,0 ,0.12984 ,6754 ,0 ,0 
34 ,19631 ,667452 ,1 ,0.21476 ,4631 ,34 ,157454 
14 ,16753 ,234546 ,1 ,0.32988 ,1753 ,14 ,24542 
15 ,18436 ,276545 ,1 ,0.26256 ,3436 ,15 ,51540 
21 ,21435 ,450138 ,1 ,0.14260 ,6435 ,21 ,135135 
33 ,19664 ,648907 ,1 ,0.21344 ,4664 ,33 ,153912 
25 ,20033 ,500824 ,1 ,0.19868 ,5033 ,25 ,125825 
10 ,21973 ,219728 ,0 ,0.12108 ,6973 ,0 ,0 
16 ,17358 ,277732 ,1 ,0.30568 ,2358 ,16 ,37728 
14 ,16027 ,224383 ,1 ,0.35892 ,1027 ,14 ,14378 
11 ,22079 ,242867 ,1 ,0.11684 ,7079 ,11 ,77869 
30 ,17763 ,532900 ,1 ,0.28948 ,2763 ,30 ,82890 
27 ,16934 ,457211 ,1 ,0.32264 ,1934 ,27 ,52218 
22 ,19400 ,426789 ,1 ,0.22400 ,4400 ,22 ,96800 
21 ,17128 ,359688 ,1 ,0.31488 ,2128 ,21 ,44688 
33 ,19740 ,651433 ,1 ,0.21040 ,4740 ,33 ,156420 
26 ,17608 ,457802 ,1 ,0.29568 ,2608 ,26 ,67808 
34 ,17562 ,597094 ,1 ,0.29752 ,2562 ,34 ,87108 
18 ,19161 ,344901 ,1 ,0.23356 ,4161 ,18 ,74898 
16 ,16862 ,269788 ,1 ,0.32552 ,1862 ,16 ,29792 
36 ,15121 ,544370 ,1 ,0.39516 ,121 ,36 ,4356 
14 ,18427 ,257978 ,1 ,0.26292 ,3427 ,14 ,47978 
16 ,16985 ,271763 ,1 ,0.32060 ,1985 ,16 ,31760 
44 ,19869 ,874245 ,1 ,0.20524 ,4869 ,44 ,214236 
23 ,18920 ,435160 ,1 ,0.24320 ,3920 ,23 ,90160 
18 ,18358 ,330441 ,1 ,0.26568 ,3358 ,18 ,60444 
30 ,18243 ,547299 ,1 ,0.27028 ,3243 ,30 ,97290 
11 ,22187 ,244060 ,1 ,0.11252 ,7187 ,11 ,79057 
15 ,16601 ,249016 ,1 ,0.33596 ,1601 ,15 ,24015 
29 ,15230 ,441665 ,1 ,0.39080 ,230 ,29 ,6670 
11 ,18416 ,202579 ,1 ,0.26336 ,3416 ,11 ,37576 
12 ,21872 ,262469 ,0 ,0.12512 ,6872 ,0 ,0 
10 ,20316 ,203155 ,1 ,0.18736 ,5316 ,10 ,53160 
33 ,16180 ,533933 ,1 ,0.35280 ,1180 ,33 ,38940 
17 ,22471 ,382007 ,0 ,0.10116 ,7471 ,0 ,0 
27 ,20778 ,561009 ,1 ,0.16888 ,5778 ,27 ,156006 
12 ,18454 ,221447 ,1 ,0.26184 ,3454 ,12 ,41448 
11 ,17588 ,193464 ,1 ,0.29648 ,2588 ,11 ,28468 
16 ,16128 ,258053 ,1 ,0.35488 ,1128 ,16 ,18048 
11 ,17268 ,189950 ,1 ,0.30928 ,2268 ,11 ,24948 
29 ,19437 ,563687 ,1 ,0.22252 ,4437 ,29 ,128673 
15 ,19916 ,298738 ,1 ,0.20336 ,4916 ,15 ,73740 
14 ,21467 ,300538 ,1 ,0.14132 ,6467 ,14 ,90538 
25 ,16255 ,406383 ,1 ,0.34980 ,1255 ,25 ,31375 
35 ,17964 ,628734 ,1 ,0.28144 ,2964 ,35 ,103740 
29 ,20656 ,599024 ,1 ,0.17376 ,5656 ,29 ,164024 
19 ,17806 ,338317 ,1 ,0.28776 ,2806 ,19 ,53314 
13 ,19259 ,250373 ,1 ,0.22964 ,4259 ,13 ,55367 
24 ,17021 ,408496 ,1 ,0.31916 ,2021 ,24 ,48504 
18 ,15749 ,283476 ,1 ,0.37004 ,749 ,18 ,13482 
34 ,16179 ,550085 ,1 ,0.35284 ,1179 ,34 ,40086 
22 ,19748 ,434446 ,1 ,0.21008 ,4748 ,22 ,104456 
20 ,21166 ,423325 ,1 ,0.15336 ,6166 ,20 ,123320 
11 ,20356 ,223911 ,1 ,0.18576 ,5356 ,11 ,58916 
12 ,20622 ,247469 ,1 ,0.17512 ,5622 ,12 ,67464 
25 ,20318 ,507945 ,1 ,0.18728 ,5318 ,25 ,132950 
16 ,16010 ,256159 ,1 ,0.35960 ,1010 ,16 ,16160 
20 ,16559 ,331177 ,1 ,0.33764 ,1559 ,20 ,31180 
21 ,15140 ,317931 ,1 ,0.39440 ,140 ,21 ,2940 
10 ,16442 ,164423 ,1 ,0.34232 ,1442 ,10 ,14420 
20 ,20026 ,400515 ,1 ,0.19896 ,5026 ,20 ,100520 
25 ,20780 ,519491 ,1 ,0.16880 ,5780 ,25 ,144500 
13 ,21027 ,273349 ,1 ,0.15892 ,6027 ,13 ,78351 
21 ,18232 ,382877 ,1 ,0.27072 ,3232 ,21 ,67872 
42 ,18641 ,782927 ,1 ,0.25436 ,3641 ,42 ,152922 
10 ,16402 ,164019 ,1 ,0.34392 ,1402 ,10 ,14020 
37 ,15042 ,556571 ,1 ,0.39832 ,42 ,37 ,1554 
14 ,15234 ,213270 ,1 ,0.39064 ,234 ,14 ,3276 
21 ,17257 ,362389 ,1 ,0.30972 ,2257 ,21 ,47397 
28 ,15288 ,428067 ,1 ,0.38848 ,288 ,28 ,8064 
42 ,21545 ,904878 ,1 ,0.13820 ,6545 ,42 ,274890 
12 ,19183 ,230192 ,1 ,0.23268 ,4183 ,12 ,50196 
25 ,20673 ,516826 ,1 ,0.17308 ,5673 ,25 ,141825 
34 ,16749 ,569478 ,1 ,0.33004 ,1749 ,34 ,59466 
20 ,20607 ,412133 ,1 ,0.17572 ,5607 ,20 ,112140 
21 ,20529 ,431100 ,1 ,0.17884 ,5529 ,21 ,116109 
15 ,19670 ,295047 ,1 ,0.21320 ,4670 ,15 ,70050 
44 ,17341 ,763003 ,1 ,0.30636 ,2341 ,44 ,103004 
23 ,18871 ,434022 ,1 ,0.24516 ,3871 ,23 ,89033 
13 ,17700 ,230095 ,1 ,0.29200 ,2700 ,13 ,35100 
14 ,22450 ,314304 ,1 ,0.10200 ,7450 ,14 ,104300 
15 ,20773 ,311599 ,1 ,0.16908 ,5773 ,15 ,86595 
14 ,16994 ,237917 ,1 ,0.32024 ,1994 ,14 ,27916 
14 ,15635 ,218887 ,1 ,0.37460 ,635 ,14 ,8890 
28 ,20523 ,574657 ,1 ,0.17908 ,5523 ,28 ,154644 
35 ,18044 ,631533 ,1 ,0.27824 ,3044 ,35 ,106540 
38 ,17817 ,677050 ,1 ,0.28732 ,2817 ,38 ,107046 
36 ,17338 ,624177 ,1 ,0.30648 ,2338 ,36 ,84168 
10 ,16473 ,164735 ,1 ,0.34108 ,1473 ,10 ,14730 
13 ,16996 ,220949 ,1 ,0.32016 ,1996 ,13 ,25948 
24 ,20644 ,495445 ,1 ,0.17424 ,5644 ,24 ,135456 
22 ,20691 ,455200 ,1 ,0.17236 ,5691 ,22 ,125202 
10 ,16660 ,166599 ,1 ,0.33360 ,1660 ,10 ,16600 
50 ,21556 ,1077824 ,1 ,0.13776 ,6556 ,50 ,327800 
19 ,17452 ,331587 ,1 ,0.30192 ,2452 ,19 ,46588 
33 ,19005 ,627167 ,1 ,0.23980 ,4005 ,33 ,132165 
24 ,20781 ,498745 ,1 ,0.16876 ,5781 ,24 ,138744 
29 ,18390 ,533322 ,1 ,0.26440 ,3390 ,29 ,98310 
26 ,20598 ,535556 ,1 ,0.17608 ,5598 ,26 ,145548 
16 ,19898 ,318361 ,1 ,0.20408 ,4898 ,16 ,78368 
34 ,17466 ,593853 ,1 ,0.30136 ,2466 ,34 ,83844 
10 ,22344 ,223439 ,1 ,0.10624 ,7344 ,10 ,73440 
17 ,16053 ,272906 ,1 ,0.35788 ,1053 ,17 ,17901 
16 ,21783 ,348534 ,1 ,0.12868 ,6783 ,16 ,108528 
10 ,22045 ,220454 ,1 ,0.11820 ,7045 ,10 ,70450 
13 ,19246 ,250196 ,1 ,0.23016 ,4246 ,13 ,55198 
15 ,21247 ,318705 ,1 ,0.15012 ,6247 ,15 ,93705 
18 ,21443 ,385974 ,1 ,0.14228 ,6443 ,18 ,115974 
11 ,16446 ,180909 ,1 ,0.34216 ,1446 ,11 ,15906 
15 ,16326 ,244885 ,1 ,0.34696 ,1326 ,15 ,19890 
24 ,19172 ,460139 ,1 ,0.23312 ,4172 ,24 ,100128 
31 ,16339 ,506519 ,1 ,0.34644 ,1339 ,31 ,41509 
12 ,21674 ,260085 ,1 ,0.13304 ,6674 ,12 ,80088 
31 ,22265 ,690208 ,1 ,0.10940 ,7265 ,31 ,225215 
21 ,22106 ,464216 ,1 ,0.11576 ,7106 ,21 ,149226 
15 ,19544 ,293160 ,1 ,0.21824 ,4544 ,15 ,68160 
22 ,18407 ,404961 ,1 ,0.26372 ,3407 ,22 ,74954 
12 ,15137 ,181641 ,1 ,0.39452 ,137 ,12 ,1644 
14 ,18857 ,263996 ,1 ,0.24572 ,3857 ,14 ,53998 
13 ,19928 ,259063 ,1 ,0.20288 ,4928 ,13 ,64064 
23 ,17987 ,413704 ,1 ,0.28052 ,2987 ,23 ,68701 
28 ,17578 ,492189 ,1 ,0.29688 ,2578 ,28 ,72184 
19 ,19096 ,362816 ,1 ,0.23616 ,4096 ,19 ,77824 
20 ,20431 ,408620 ,1 ,0.18276 ,5431 ,20 ,108620 
11 ,22290 ,245190 ,1 ,0.10840 ,7290 ,11 ,80190 
14 ,17048 ,238668 ,1 ,0.31808 ,2048 ,14 ,28672 
27 ,15286 ,412719 ,1 ,0.38856 ,286 ,27 ,7722 
15 ,15413 ,231194 ,1 ,0.38348 ,413 ,15 ,6195 
34 ,17050 ,579703 ,1 ,0.31800 ,2050 ,34 ,69700 
18 ,15470 ,278462 ,1 ,0.38120 ,470 ,18 ,8460 
15 ,21095 ,316423 ,1 ,0.15620 ,6095 ,15 ,91425 
12 ,15930 ,191165 ,1 ,0.36280 ,930 ,12 ,11160 
19 ,21942 ,416903 ,1 ,0.12232 ,6942 ,19 ,131898 
12 ,15555 ,186661 ,1 ,0.37780 ,555 ,12 ,6660 
11 ,21386 ,235241 ,1 ,0.14456 ,6386 ,11 ,70246 
11 ,15862 ,174486 ,1 ,0.36552 ,862 ,11 ,9482 
10 ,15584 ,155835 ,1 ,0.37664 ,584 ,10 ,5840 
13 ,22370 ,290812 ,1 ,0.10520 ,7370 ,13 ,95810 
12 ,22176 ,266113 ,1 ,0.11296 ,7176 ,12 ,86112 
11 ,15978 ,175762 ,1 ,0.36088 ,978 ,11 ,10758 
30 ,22342 ,670262 ,1 ,0.10632 ,7342 ,30 ,220260 
13 ,20835 ,270851 ,1 ,0.16660 ,5835 ,13 ,75855 
11 ,21394 ,235335 ,1 ,0.14424 ,6394 ,11 ,70334 
22 ,15298 ,336564 ,1 ,0.38808 ,298 ,22 ,6556 
11 ,21392 ,235313 ,1 ,0.14432 ,6392 ,11 ,70312 
37 ,19889 ,735876 ,1 ,0.20444 ,4889 ,37 ,180893 
15 ,17858 ,267874 ,1 ,0.28568 ,2858 ,15 ,42870 
34 ,22154 ,753235 ,1 ,0.11384 ,7154 ,34 ,243236 
21 ,16946 ,355866 ,1 ,0.32216 ,1946 ,21 ,40866 
31 ,17968 ,556994 ,1 ,0.28128 ,2968 ,31 ,92008 
14 ,19753 ,276541 ,1 ,0.20988 ,4753 ,14 ,66542 
10 ,17243 ,172432 ,1 ,0.31028 ,2243 ,10 ,22430 
22 ,20699 ,455380 ,1 ,0.17204 ,5699 ,22 ,125378 
27 ,15462 ,417465 ,1 ,0.38152 ,462 ,27 ,12474 
11 ,16633 ,182966 ,1 ,0.33468 ,1633 ,11 ,17963 
24 ,16260 ,390250 ,1 ,0.34960 ,1260 ,24 ,30240 
17 ,16158 ,274693 ,1 ,0.35368 ,1158 ,17 ,19686 
34 ,19194 ,652609 ,1 ,0.23224 ,4194 ,34 ,142596 
21 ,22450 ,471460 ,1 ,0.10200 ,7450 ,21 ,156450 
14 ,19944 ,279221 ,1 ,0.20224 ,4944 ,14 ,69216 
10 ,16218 ,162179 ,1 ,0.35128 ,1218 ,10 ,12180 
34 ,18283 ,621627 ,1 ,0.26868 ,3283 ,34 ,111622 
19 ,19707 ,374440 ,1 ,0.21172 ,4707 ,19 ,89433 
14 ,16987 ,237817 ,1 ,0.32052 ,1987 ,14 ,27818 
14 ,21645 ,303033 ,1 ,0.13420 ,6645 ,14 ,93030 
11 ,20057 ,220628 ,1 ,0.19772 ,5057 ,11 ,55627 
42 ,21636 ,908703 ,1 ,0.13456 ,6636 ,42 ,278712 
10 ,16499 ,164987 ,1 ,0.34004 ,1499 ,10 ,14990 
20 ,19791 ,395817 ,1 ,0.20836 ,4791 ,20 ,95820 
24 ,16429 ,394297 ,1 ,0.34284 ,1429 ,24 ,34296 
39 ,20352 ,793719 ,1 ,0.18592 ,5352 ,39 ,208728 
14 ,17710 ,247942 ,1 ,0.29160 ,2710 ,14 ,37940 
27 ,16169 ,436557 ,1 ,0.35324 ,1169 ,27 ,31563 
23 ,20580 ,473347 ,1 ,0.17680 ,5580 ,23 ,128340 
10 ,20778 ,207776 ,1 ,0.16888 ,5778 ,10 ,57780 
21 ,22061 ,463271 ,1 ,0.11756 ,7061 ,21 ,148281 
10 ,21172 ,211716 ,1 ,0.15312 ,6172 ,10 ,61720 
15 ,18415 ,276231 ,1 ,0.26340 ,3415 ,15 ,51225 
26 ,17106 ,444754 ,1 ,0.31576 ,2106 ,26 ,54756 
31 ,15010 ,465307 ,1 ,0.39960 ,10 ,31 ,310 
12 ,18741 ,224898 ,1 ,0.25036 ,3741 ,12 ,44892 
43 ,18582 ,799035 ,1 ,0.25672 ,3582 ,43 ,154026 
17 ,15780 ,268252 ,1 ,0.36880 ,780 ,17 ,13260 
24 ,16539 ,396925 ,1 ,0.33844 ,1539 ,24 ,36936 
13 ,16644 ,216366 ,1 ,0.33424 ,1644 ,13 ,21372 
12 ,17250 ,207005 ,1 ,0.31000 ,2250 ,12 ,27000 
10 ,21770 ,217702 ,1 ,0.12920 ,6770 ,10 ,67700 
16 ,16717 ,267477 ,1 ,0.33132 ,1717 ,16 ,27472 
12 ,18862 ,226339 ,1 ,0.24552 ,3862 ,12 ,46344 
24 ,19045 ,457087 ,1 ,0.23820 ,4045 ,24 ,97080 
15 ,22253 ,333796 ,1 ,0.10988 ,7253 ,15 ,108795 
14 ,22008 ,308111 ,0 ,0.11968 ,7008 ,0 ,0 
20 ,16941 ,338816 ,1 ,0.32236 ,1941 ,20 ,38820 
13 ,18449 ,239834 ,1 ,0.26204 ,3449 ,13 ,44837 
27 ,21107 ,569895 ,1 ,0.15572 ,6107 ,27 ,164889 
15 ,18218 ,273271 ,1 ,0.27128 ,3218 ,15 ,48270 
13 ,21756 ,282829 ,1 ,0.12976 ,6756 ,13 ,87828 
40 ,17723 ,708911 ,1 ,0.29108 ,2723 ,40 ,108920 
26 ,19859 ,516324 ,1 ,0.20564 ,4859 ,26 ,126334 
23 ,15380 ,353740 ,1 ,0.38480 ,380 ,23 ,8740 
15 ,19589 ,293835 ,1 ,0.21644 ,4589 ,15 ,68835 
18 ,16733 ,301197 ,1 ,0.33068 ,1733 ,18 ,31194 
28 ,17127 ,479557 ,1 ,0.31492 ,2127 ,28 ,59556 
13 ,17547 ,228116 ,1 ,0.29812 ,2547 ,13 ,33111 
22 ,21654 ,476393 ,1 ,0.13384 ,6654 ,22 ,146388 
16 ,16887 ,270192 ,1 ,0.32452 ,1887 ,16 ,30192 
18 ,18955 ,341190 ,1 ,0.24180 ,3955 ,18 ,71190 
15 ,15643 ,234649 ,1 ,0.37428 ,643 ,15 ,9645 
30 ,16277 ,488311 ,1 ,0.34892 ,1277 ,30 ,38310 
12 ,22294 ,267531 ,0 ,0.10824 ,7294 ,0 ,0 
16 ,18651 ,298417 ,1 ,0.25396 ,3651 ,16 ,58416 
20 ,22205 ,444104 ,1 ,0.11180 ,7205 ,20 ,144100 
12 ,20823 ,249875 ,0 ,0.16708 ,5823 ,0 ,0 
19 ,19027 ,361505 ,1 ,0.23892 ,4027 ,19 ,76513 
20 ,18006 ,360124 ,1 ,0.27976 ,3006 ,20 ,60120 
12 ,15881 ,190574 ,1 ,0.36476 ,881 ,12 ,10572 
12 ,16315 ,195777 ,1 ,0.34740 ,1315 ,12 ,15780 
18 ,19445 ,350007 ,1 ,0.22220 ,4445 ,18 ,80010 
16 ,17680 ,282874 ,1 ,0.29280 ,2680 ,16 ,42880 
25 ,20160 ,503992 ,1 ,0.19360 ,5160 ,25 ,129000 
12 ,19224 ,230689 ,1 ,0.23104 ,4224 ,12 ,50688 
17 ,18025 ,306421 ,1 ,0.27900 ,3025 ,17 ,51425 
12 ,21169 ,254025 ,1 ,0.15324 ,6169 ,12 ,74028 
18 ,16394 ,295100 ,1 ,0.34424 ,1394 ,18 ,25092 
18 ,22221 ,399976 ,1 ,0.11116 ,7221 ,18 ,129978 
25 ,21486 ,537149 ,1 ,0.14056 ,6486 ,25 ,162150 
12 ,15042 ,180502 ,1 ,0.39832 ,42 ,12 ,504 
27 ,19445 ,525003 ,1 ,0.22220 ,4445 ,27 ,120015 
27 ,17101 ,461735 ,1 ,0.31596 ,2101 ,27 ,56727 
12 ,21410 ,256925 ,1 ,0.14360 ,6410 ,12 ,76920 
16 ,17194 ,275108 ,1 ,0.31224 ,2194 ,16 ,35104 
10 ,17492 ,174924 ,1 ,0.30032 ,2492 ,10 ,24920 
12 ,20305 ,243664 ,1 ,0.18780 ,5305 ,12 ,63660 
25 ,22246 ,556145 ,1 ,0.11016 ,7246 ,25 ,181150 
10 ,15091 ,150908 ,1 ,0.39636 ,91 ,10 ,910 
12 ,16274 ,195287 ,1 ,0.34904 ,1274 ,12 ,15288 
14 ,22252 ,311533 ,1 ,0.10992 ,7252 ,14 ,101528 
19 ,22392 ,425444 ,1 ,0.10432 ,7392 ,19 ,140448 
10 ,19104 ,191041 ,1 ,0.23584 ,4104 ,10 ,41040 
36 ,16443 ,591966 ,1 ,0.34228 ,1443 ,36 ,51948 
18 ,19413 ,349433 ,1 ,0.22348 ,4413 ,18 ,79434 
36 ,19969 ,718869 ,1 ,0.20124 ,4969 ,36 ,178884 
10 ,20312 ,203122 ,1 ,0.18752 ,5312 ,10 ,53120 
14 ,17363 ,243086 ,1 ,0.30548 ,2363 ,14 ,33082 
13 ,17805 ,231465 ,1 ,0.28780 ,2805 ,13 ,36465 
21 ,15951 ,334978 ,1 ,0.36196 ,951 ,21 ,19971 
38 ,15444 ,586861 ,1 ,0.38224 ,444 ,38 ,16872 
14 ,16063 ,224875 ,1 ,0.35748 ,1063 ,14 ,14882 
13 ,15239 ,198103 ,1 ,0.39044 ,239 ,13 ,3107 
13 ,20339 ,264403 ,1 ,0.18644 ,5339 ,13 ,69407 
14 ,19553 ,273742 ,1 ,0.21788 ,4553 ,14 ,63742 
21 ,18847 ,395794 ,1 ,0.24612 ,3847 ,21 ,80787 
42 ,15117 ,634910 ,1 ,0.39532 ,117 ,42 ,4914 
30 ,21019 ,630578 ,1 ,0.15924 ,6019 ,30 ,180570 
27 ,19556 ,528023 ,1 ,0.21776 ,4556 ,27 ,123012 
28 ,21254 ,595119 ,1 ,0.14984 ,6254 ,28 ,175112 
16 ,20800 ,332802 ,1 ,0.16800 ,5800 ,16 ,92800 
24 ,16519 ,396451 ,1 ,0.33924 ,1519 ,24 ,36456 
20 ,19161 ,383215 ,1 ,0.23356 ,4161 ,20 ,83220 
13 ,17436 ,226672 ,1 ,0.30256 ,2436 ,13 ,31668 
18 ,20599 ,370788 ,1 ,0.17604 ,5599 ,18 ,100782 
22 ,21328 ,469220 ,1 ,0.14688 ,6328 ,22 ,139216 
14 ,16769 ,234765 ,1 ,0.32924 ,1769 ,14 ,24766 
15 ,16020 ,240297 ,1 ,0.35920 ,1020 ,15 ,15300 
